x,sin(x),Taylor_1,Error_1,Taylor_3,Error_3,Taylor_5,Error_5,Taylor_7,Error_7,Taylor_9,Error_9
-5.267633816908455,0.8497713998316693,-5.267633816908455,6.117405216740124,19.0933868839224,18.24361548409073,-14.705051858044335,15.554823257876004,7.62442266687469,6.77465126704302,-0.981098174287979,1.8308695741196481
-5.257628814407203,0.8550029318921193,-5.257628814407203,6.112631746299323,18.964846130014358,18.10984319812224,-14.513836740789479,15.368839672681599,7.520445948670254,6.665443016778134,-0.9390846243325743,1.7940875562246936
-5.247623811905953,0.8601488788088452,-5.247623811905953,6.107772690714798,18.83683166514524,17.976682786336394,-14.324520010445696,15.18466888925454,7.417922082448545,6.5577732036397,-0.8978238837001804,1.7579727625090256
-5.237618809404703,0.8652087254764719,-5.237618809404703,6.1028275348811745,18.709342487813522,17.84413376233705,-14.137088852747077,15.00229757822355,7.316832117483745,6.451623392007273,-0.8573056895860134,1.7225144150624851
-5.2276138069034515,0.8701819654081936,-5.2276138069034515,6.097795772311645,18.582377596517702,17.71219563110951,-13.951530506009028,14.821712471417221,7.217157291796443,6.346975326388249,-0.8175199227204768,1.6877018881286703
-5.217608804402201,0.8750681007864717,-5.217608804402201,6.092676905188672,18.455935989756302,17.58086788896983,-13.767832261028087,14.642900361814558,7.118879030876201,6.2438109300897295,-0.7784566054911135,1.6535247062775853
-5.207603801900951,0.8798666425128684,-5.207603801900951,6.087470444413819,18.330016666027795,17.450150023514926,-13.58598146098155,14.465848103494418,7.021978946409323,6.142112303896455,-0.7401059000832317,1.6199725425961002
-5.1975987993997,0.8845771102570035,-5.1975987993997,6.082175909656704,18.204618623830694,17.320041513573692,-13.405965501327309,14.290542611584312,6.926438835011933,6.041861724754929,-0.7024581066392592,1.5870352168962627
-5.187593796898449,0.889199032504636,-5.187593796898449,6.076792829403085,18.07974086166348,17.190541829158846,-13.227771829703567,14.116970862208204,6.832240676968244,5.943041644463608,-0.6655036614365617,1.5547026939411976
-5.177588794397199,0.8937319466048607,-5.177588794397199,6.07132074100206,17.95538237802468,17.06165043141982,-13.05138794582863,13.94511989243349,6.739366634974104,5.845634688369243,-0.6292331350836537,1.5229650816885143
-5.167583791895948,0.8981753988164211,-5.167583791895948,6.065759190712369,17.83154217141277,16.93336677259635,-12.876801401400577,13.774976800216999,6.6477990528856346,5.749623654069214,-0.5936372307346875,1.4918126295511085
-5.157578789394697,0.9025289443531281,-5.157578789394697,6.0601077337478255,17.70821924032625,16.805690295973122,-12.703999799997074,13.606528744350202,6.557520454473234,5.654991510120106,-0.5587067823220346,1.4612357266751628
-5.147573786893447,0.9067921474283812,-5.147573786893447,6.054365934321828,17.585412583263636,16.678620435835256,-12.532970796975128,13.43976294440351,6.4685135421806805,5.5617213947523,-0.5244327528069261,1.4312249002353075
-5.137568784392196,0.9109645812987928,-5.137568784392196,6.048533365690989,17.463121198723414,16.55215661742462,-12.363702099370787,13.27466668066958,6.380761195889363,5.46979661459057,-0.49080623244796584,1.4017708137467586
-5.127563781890945,0.9150458283069035,-5.127563781890945,6.042609610197848,17.341344085204078,16.426298256897173,-12.196181465798919,13.111227294105822,6.2942464716878455,5.379200643380942,-0.4578184370873517,1.3728642653942553
-5.117558779389695,0.9190354799229887,-5.117558779389695,6.036594259312683,17.22008024120413,16.30104476128114,-12.030396706352985,12.949432186275974,6.208952600646452,5.289917120723463,-0.42546070645482637,1.344496186377815
-5.1075537768884445,0.9229331367859541,-5.1075537768884445,6.030486913674398,17.099328665222085,16.17639552843613,-11.866335682504737,12.78926881929069,6.124862987597066,5.201929850811112,-0.39372450248906254,1.3166576392750167
-5.097548774387194,0.9267384087433095,-5.097548774387194,6.024287183130504,16.979088355756424,16.052349947013116,-11.703986307003998,12.630724715747307,6.041961209918057,5.115222801174747,-0.36260140767648874,1.2893398164197982
-5.087543771885943,0.9304509148902242,-5.087543771885943,6.017994686776167,16.85935831130564,15.928907396415417,-11.543336543778402,12.473787458668626,5.960231016324343,5.029780101434119,-0.33208312340737667,1.262534038297601
-5.0775387693846925,0.9340702836076537,-5.0775387693846925,6.0116090529923465,16.740137530368255,15.806067246760602,-11.384374407833189,12.318444691440842,5.879656325662612,4.945586042054958,-0.3021614683490741,1.2362317519567276
-5.067533766883442,0.9375961525995399,-5.067533766883442,6.005129919482982,16.621425011442753,15.683828858843214,-11.227087965150865,12.164684117750404,5.800221225711567,4.862625073112027,-0.2728283768362587,1.2104245294357985
-5.057528764382191,0.9410281689290768,-5.057528764382191,5.998556933311268,16.50321975302763,15.562191584098553,-11.071465332591018,12.012493501520094,5.721909971987365,4.780881803058288,-0.24407589727812695,1.1851040662072037
-5.0475237618809405,0.9443659890540372,-5.0475237618809405,5.991889750934978,16.385520753621392,15.441154764567354,-10.91749467779007,11.861860666844109,5.644706986554105,4.700340997500068,-0.2158961905823693,1.1602621796364065
-5.03751875937969,0.9476092788611636,-5.03751875937969,5.985128038240854,16.268327011722537,15.320717732861374,-10.765164219060996,11.712773497922159,5.568596856839406,4.6209875779782426,-0.18828152859578395,1.1358908074569476
-5.027513756878439,0.9507577136996113,-5.027513756878439,5.978271470578051,16.151637525829553,15.200879812129942,-10.614462225293053,11.565219938992664,5.493564334455058,4.542806620755448,-0.16122429256146376,1.111982006261075
-5.017508754377189,0.9538109784134449,-5.017508754377189,5.971319732790634,16.035451294440954,15.081640316027508,-10.465377015851626,11.419187994265071,5.419594334022747,4.465783355609302,-0.13471697159246077,1.0885279500059055
-5.007503751875938,0.9567687673731874,-5.007503751875938,5.964272519249126,15.919767316055239,14.962998548682052,-10.31789696047786,11.274665727851048,5.346671932004806,4.389903164631619,-0.10875216116168662,1.0655209285348741
-4.997498749374688,0.9596307845064115,-4.997498749374688,5.9571295338810994,15.804584589170894,14.844953804664483,-10.17201047918849,11.1316412636949,5.274782365540014,4.315151581033603,-0.08332256160808793,1.0429533461144995
-4.987493746873437,0.9623967433273775,-4.987493746873437,5.949890490200814,15.689902112286418,14.72750536895904,-10.027706042175542,10.99010278550292,5.20391103128447,4.241514287957092,-0.05842097665884349,1.020817719986221
-4.977488744372186,0.9650663669657088,-4.977488744372186,5.942555111337895,15.57571888390032,14.61065251693461,-9.88497216970614,10.85003853667185,5.134043484257445,4.168977117291736,-0.03404031196758872,0.9991066789332975
-4.967483741870936,0.9676393881941083,-4.967483741870936,5.935123130065044,15.462033902511099,14.49439451431699,-9.743797432022177,10.711436820216285,5.065165436692251,4.097526048498143,-0.010173573668424751,0.9778129618625331
-4.957478739369685,0.9701155494551068,-4.957478739369685,5.927594288824792,15.348846166617239,14.378730617162132,-9.604170449240144,10.57428599869525,4.997262756892111,4.027147207437004,0.013186133054245097,0.9569294164008617
-4.947473736868434,0.9724946028868431,-4.947473736868434,5.919968339755277,15.236154674717255,14.263660071830412,-9.466079891250832,10.438574494137676,4.930321468091071,3.957826865204228,0.036045605380359724,0.9364489975064834
-4.937468734367184,0.974776310347877,-4.937468734367184,5.9122450447150605,15.123958425309645,14.149182114961768,-9.329514477619082,10.30429078796696,4.864327747319811,3.8895514369719337,0.05841154425326156,0.9163647660946155
-4.927463731865933,0.976960443441026,-4.927463731865933,5.904424175306959,15.012256416892887,14.035295973451861,-9.194462977483544,10.17142342092457,4.799267924276485,3.822307480835459,0.08029055576338262,0.8966698876776433
-4.917458729364682,0.9790467835362264,-4.917458729364682,5.896505512900909,14.901047647965509,13.922000864429283,-9.06091420945646,10.039960992992686,4.735128480202537,3.7560816966663104,0.10168915251666188,0.8773576310195645
-4.907453726863432,0.981035121792421,-4.907453726863432,5.888488848655853,14.790331117025994,13.809295995233573,-8.92885704152336,9.909892163315781,4.671896046763392,3.6908609249709707,0.1226137549877695,0.8584213668046515
-4.897448724362182,0.982925259178461,-4.897448724362182,5.880373983540642,14.680105822572845,13.697180563394383,-8.798280390942814,9.781205650121276,4.60955740493419,3.626632145755729,0.14307069285832075,0.8398545663201402
-4.88744372186093,0.9847170064930307,-4.88744372186093,5.872160728353961,14.570370763104545,13.585653756611515,-8.66917322414622,9.65389023063925,4.548099483890354,3.5633824773973233,0.1630662063400674,0.8216508001529633
-4.87743871935968,0.9864101843835853,-4.87743871935968,5.863848903743265,14.461124937119617,13.474714752736032,-8.541524556637562,9.527934741021147,4.487509359903191,3.501099175519606,0.18260644748332133,0.803803736900264
-4.86743371685843,0.9880046233643048,-4.86743371685843,5.855438340222735,14.352367343116551,13.364362719752247,-8.41532345289308,9.403328076257385,4.427774255240275,3.43976963187597,0.20169748147063427,0.7863071418936706
-4.857428714357178,0.989500163833059,-4.857428714357178,5.846928878190237,14.244096979593833,13.254596815760774,-8.290559026261098,9.280059190094157,4.368881537070823,3.379381373237764,0.22034528789583963,0.7691548759372194
-4.847423711855928,0.9908966560873834,-4.847423711855928,5.838320367943312,14.136312845049982,13.1454161889626,-8.167220438861772,9.158117094949155,4.310818716375978,3.319922060288595,0.2385557620286214,0.752340894058762
-4.837418709354678,0.9921939603394646,-4.837418709354678,5.829612669694142,14.029013937983484,13.036819977644019,-8.04529690148677,9.037490861826235,4.253573446863877,3.261379486524412,0.25633471606468383,0.7358592442747808
-4.827413706853427,0.9933919467301329,-4.827413706853427,5.820805653583561,13.922199256892842,12.928807310162709,-7.924777673499097,8.91816962022923,4.197133523889681,3.203741577159548,0.27368788036160296,0.7197040663685299
-4.817408704352176,0.9944904953418611,-4.817408704352176,5.811899199694037,13.815867800276546,12.821377304934686,-7.80565206273279,8.80014255807465,4.141486883380434,3.146996388038573,0.2906209046605439,0.7038695906813172
-4.807403701850926,0.9954894962107679,-4.807403701850926,5.802893198061693,13.71001856663311,12.714529070422342,-7.687909425392725,8.683398921603493,4.086621600764779,3.0911321045540117,0.30713935929386693,0.688350136916901
-4.797398699349675,0.9963888493376254,-4.797398699349675,5.793787548687301,13.604650554461031,12.608261705123406,-7.571539165954309,8.567928015291935,4.032525889907493,3.0361370405698676,0.32324873637879437,0.673140112958831
-4.787393696848424,0.9971884646978693,-4.787393696848424,5.784582161546293,13.499762762258788,12.502574297560919,-7.456530737063259,8.453719201761128,3.97918810204888,2.981999637351011,0.33895445099720867,0.6582340137006606
-4.777388694347174,0.9978882622506094,-4.777388694347174,5.775276956597783,13.395354188524898,12.397465926274288,-7.342873639435357,8.340761901685967,3.9265967247490057,2.9287084624983963,0.354261842361713,0.6436264198888965
-4.767383691845923,0.9984881719466427,-4.767383691845923,5.765871863792566,13.291423831757863,12.29293565981122,-7.230557421756176,8.229045593702818,3.8747403808366894,2.8762522088900466,0.36917617496803024,0.6293119969786125
-4.757378689344672,0.9989881337354647,-4.757378689344672,5.756366823080137,13.187970690456162,12.188982556720697,-7.119571680580847,8.118559814316312,3.8236078273633147,2.82461969362785,0.3837026397338543,0.6152854940016104
-4.747373686843422,0.99938809757128,-4.747373686843422,5.746761784414701,13.084993763118312,12.085605665547032,-7.009906060233817,8.009294157805098,3.7731879545614913,2.773799856990211,0.397846355124305,0.601541742446975
-4.737368684342171,0.9996880234180126,-4.737368684342171,5.737056707760184,12.982492048242808,11.982804024824794,-6.901550252708578,7.90123827612659,3.723469784808403,2.7237817613903905,0.4116123682640014,0.5880756551540112
-4.727363681840921,0.9998878812533133,-4.727363681840921,5.727251563094234,12.880464544328149,11.880576663074836,-6.7944939975674075,7.794381878820721,3.6744424715939967,2.6745545903406835,0.4250056560359532,0.5748822252173601
-4.71735867933967,0.9999876510715645,-4.71735867933967,5.717346330411234,12.778910249872817,11.778922598801254,-6.688727081841153,7.688714732912717,3.6260952984938957,2.626107647422331,0.4380311261672789,0.5619565249042856
-4.707353676838419,0.9999873228858834,-4.707353676838419,5.707340999724303,12.677828163375338,11.677840840489454,-6.584239339928988,7.584226662814872,3.578417678147108,2.578430355261225,0.45069361830194454,0.5492937045839389
-4.697348674337169,0.9998868967291211,-4.697348674337169,5.69723557106629,12.577217283334194,11.577330386605073,-6.481020653498097,7.480907550227219,3.5313991512384177,2.5315122545092965,0.46299790506057636,0.5368889916685448
-4.687343671835918,0.9996863826538595,-4.687343671835918,5.687030054489777,12.47707660824788,11.477390225594021,-6.379060951383472,7.378747334037332,3.4850293854855607,2.4853430028317014,0.47494869308744425,0.5247376895664152
-4.6773386693346675,0.9993858007314051,-4.6773386693346675,5.676724470066072,12.377405136614914,11.37801933588351,-6.278350209487691,7.277736010219096,3.439298174631089,2.439912373899684,0.48655062408470773,0.5128351766466974
-4.667333666833417,0.9989851810497801,-4.667333666833417,5.666318847883197,12.278201866933777,11.279216685883997,-6.1788784506806,7.1778636317303794,3.394195437438942,2.395210256389162,0.4978082758340956,0.5011769052156845
-4.657328664332166,0.99848456371071,-4.657328664332166,5.6558132280428755,12.179465797702967,11.180981233992258,-6.080635744699091,7.0791203084098,3.34971121669577,2.35122665298506,0.5087261632060538,0.48975840050465624
-4.6473236618309155,0.9978839988256101,-4.6473236618309155,5.645207660656526,12.081195927421005,11.083311928595394,-5.983612208046887,6.981496206872498,3.305835678216898,2.3079516793912878,0.519308739156453,0.47857525966915704
-4.637318659329665,0.997183546510569,-4.637318659329665,5.634502205840234,11.983391254586365,10.986207708075796,-5.88779800389424,6.884981550404809,3.262559109856948,2.265375563346379,0.5295603957109889,0.46762315079958006
-4.627313656828415,0.9963832768803311,-4.627313656828415,5.623696933708746,11.886050777697557,10.889667500817225,-5.7931833419777,6.789566618858031,3.2198719205252413,2.2234886436449104,0.5394854649374197,0.45689781194291146
-4.6173086543271635,0.9954832700412781,-4.6173086543271635,5.612791924368442,11.78917349525307,10.793690225211792,-5.699758478499863,6.695241748541141,3.17776463920573,2.1822813691644516,0.5490882199056011,0.44639505013567704
-4.607303651825913,0.994483616083411,-4.607303651825913,5.601787267909324,11.69275840575142,10.698274789668009,-5.60751371602915,6.6019973321125605,3.1362279139816884,2.1417442978982777,0.5583728756355657,0.43611074044784526
-4.597298649324663,0.9933844150713308,-4.597298649324663,5.590683064395994,11.596804507691093,10.603420092619762,-5.516439403399506,6.509823818470837,3.0952525110649507,2.10186809599362,0.567343590033643,0.4260408250376878
-4.587293646823412,0.9921857770342237,-4.587293646823412,5.579479423857635,11.501310799570586,10.509125022536363,-5.426525935610165,6.418711712644389,3.0548293138298703,2.0626435367956466,0.5760044648167977,0.41618131221742605
-4.577288644322161,0.9908878219548466,-4.577288644322161,5.5681764662770075,11.406276279888408,10.415388457933561,-5.337763753725438,6.328651575680285,3.0149493218518426,2.024061499896996,0.584359546425183,0.40652827552966364
-4.567283641820911,0.9894906797575161,-4.567283641820911,5.556774321578427,11.311699947143053,10.322209267385537,-5.25014334477442,6.239634024531936,2.975603649950436,1.98611297019292,0.5924128269230993,0.3970778528344169
-4.55727863931966,0.9879944902951046,-4.55727863931966,5.545273129614764,11.217580799833012,10.229586309537908,-5.163655241650737,6.151649731945842,2.936783527237168,1.9487890369420633,0.6001682448884247,0.38782624540667987
-4.547273636818409,0.9863994033350403,-4.547273636818409,5.53367304015345,11.123917836456798,10.137518433121757,-5.078290023012343,6.064689426347384,2.8984802961678406,1.9120808928328004,0.6076296862905739,0.3787697170444664
-4.537268634317159,0.9847055785443156,-4.537268634317159,5.521974212861474,11.030710055512902,10.046004476968585,-4.994038313181214,5.97874389172553,2.860685411599449,1.8759798330551334,0.6148009853571299,0.3699045931871857
-4.5272636318159085,0.982913185473505,-4.5272636318159085,5.510176817289413,10.937956455499826,9.955043270026321,-4.910890782043122,5.893803967516627,2.823390439851692,1.8404772543781869,0.6216859254292308,0.3612272600442742
-4.517258629314657,0.9810224035397925,-4.517258629314657,5.49828103285445,10.845656034916052,9.86463363137626,-4.8288381449473885,5.8098605484871815,2.7865870577729988,1.8055646542332062,0.6282882398057681,0.35273416373402444
-4.507253626813407,0.9790334220090131,-4.507253626813407,5.48628704882242,10.753807792260107,9.774774370251093,-4.7478711626066445,5.726904584615657,2.7502670518111865,1.7712336298021734,0.6346116125765717,0.3444218094324414
-4.4972486243121566,0.9769464399767063,-4.4972486243121566,5.474195064288863,10.662410726030473,9.685464286053767,-4.667980640996543,5.6449270809732495,2.714422317088543,1.7374758771118366,0.6406596794445703,0.336286760532136
-4.487243621810905,0.9747616663481874,-4.487243621810905,5.462005288159093,10.571463834725645,9.596702168377456,-4.589157431255542,5.563919097603729,2.6790448564815392,1.704283190133352,0.646436028537106,0.32832563781108137
-4.477238619309655,0.9724793198176366,-4.477238619309655,5.449717939127291,10.480966116844133,9.508486797026496,-4.511392429584648,5.483871749402284,2.6441267797050276,1.671647459887391,0.6519442012064576,0.320535118611179
-4.467233616808405,0.970099628846207,-4.467233616808405,5.437333245654612,10.390916570884432,9.420816942038226,-4.4346765771471475,5.404776205993355,2.6096603024009406,1.6395606735547337,0.6571876928196698,0.3129119360265372
-4.457228614307153,0.9676228316391563,-4.457228614307153,5.4248514459463095,10.301314195345036,9.33369136370588,-4.359000859968376,5.326623691607532,2.5756377452314982,1.608014913592342,0.6621699535377661,0.3054528781013902
-4.447223611805903,0.9650491761220029,-4.447223611805903,5.412272787927906,10.212157988724448,9.247108812602445,-4.28435630883547,5.249405484957473,2.542051532976913,1.5770023568549103,0.6668943890844581,0.29815478703754483
-4.437218609304653,0.9623789199157081,-4.437218609304653,5.399597529220361,10.12344694952117,9.161068029605463,-4.210733999197105,5.173112919112813,2.508894193637568,1.5465152737218597,0.6713643615044405,0.29101455841126767
-4.427213606803402,0.959612330310889,-4.427213606803402,5.386825937114291,10.035180076233697,9.075567745922807,-4.138125051063238,5.0977373813741265,2.4761583575406725,1.5165460272297835,0.6755831899113494,0.28402914039953964
-4.417208604302151,0.9567496842410621,-4.417208604302151,5.373958288543213,9.947356367360516,8.990606683119454,-4.066520628904868,5.023270313145931,2.443836756451356,1.4870870722102938,0.6795541512254588,0.2771955330156033
-4.407203601800901,0.9537912682549242,-4.407203601800901,5.3609948700558245,9.85997482140015,8.906183553145226,-3.995911941553805,4.949703209808729,2.4119222226882693,1.458130954433345,0.6832804809012603,0.27051078735366396
-4.39719859929965,0.9507373784876669,-4.39719859929965,5.347935977787317,9.773034436851084,8.822297058363418,-3.926290242102377,4.877027620590044,2.380407688243536,1.429670309755869,0.6867653736449333,0.26397200484273364
-4.387193596798399,0.947588320631335,-4.387193596798399,5.334781917429734,9.686534212211807,8.738945891580473,-3.85764682780321,4.805235148434545,2.3492861839072177,1.4016978632758827,0.690011984121875,0.25757633650946
-4.377188594297149,0.9443444099042272,-4.377188594297149,5.321533004201376,9.600473145980839,8.656128736076612,-3.7899730399689844,4.7343174498732115,2.3185508383961695,1.3742064284919424,0.6930234276543215,0.25132098224990573
-4.367183591795898,0.9410059710193418,-4.367183591795898,5.30818956281524,9.514850236656667,8.573844265637325,-3.723260263872147,4.664266234891489,2.288194877487288,1.347188906467946,0.6958027809091767,0.24520319011016511
-4.357178589294647,0.9375733381518738,-4.357178589294647,5.294751927446521,9.429664482737785,8.492091144585912,-3.657499928644686,4.59507326679656,2.2582116231551828,1.320638285003309,0.6983530825761126,0.2392202555757612
-4.347173586793397,0.9340468549057654,-4.347173586793397,5.281220441699162,9.344914882722705,8.410868027816939,-3.5926835071779077,4.526730362083673,2.2285944927142323,1.2945476378084668,0.7006773340360424,0.23336952086972307
-4.337168584292146,0.9304268742793091,-4.337168584292146,5.2675954585714555,9.260600435109918,8.330173560830609,-3.5288025160221252,4.459229390301434,2.199336997965016,1.268910123685707,0.7027785000200704,0.22764837425923878
-4.327163581790896,0.9267137586298146,-4.327163581790896,5.25387734042071,9.176720138397922,8.250006379768108,-3.4658485152864493,4.392562273916264,2.170432744345124,1.2437189857153095,0.7046595092589596,0.22205424937085505
-4.317158579289645,0.9229078796373366,-4.317158579289645,5.240066458926981,9.09327299108521,8.170365111447873,-3.4038131085385253,4.326720988175862,2.141875430084313,1.2189675504469761,0.7063232551232315,0.2165846245141051
-4.307153576788394,0.9190096182674702,-4.307153576788394,5.2261631950558645,9.010257991670295,8.091248373402825,-3.3426879427043037,4.261697560971774,2.113658845364041,1.194649227096571,0.7077725962539885,0.2112370220134817
-4.297148574287144,0.9150193647332159,-4.297148574287144,5.21216793902036,8.927674138651671,8.012654773918456,-3.2824647079677476,4.197484072700964,2.085776871481298,1.170757506748082,0.7090103571845177,0.20600900754869822
-4.287143571785893,0.9109375184559199,-4.287143571785893,5.198081090241812,8.845520430527824,7.934582912071904,-3.223135137670617,4.134072656126537,2.0582234800168067,1.1472859615608868,0.7100393289527835,0.20089818950313632
-4.277138569284642,0.906764488025293,-4.277138569284642,5.183903057309935,8.76379586579727,7.857031377771977,-3.1646910082122144,4.071455496237507,2.0309927320075367,1.1242282439822437,0.7108622697048832,0.19590221832040977
-4.267133566783392,0.9025006911585097,-4.267133566783392,5.169634257941902,8.682499442958502,7.779998751799992,-3.107124138949125,4.009624830107635,2.004078777123498,1.101578085964988,0.7114819052895327,0.19101878586897703
-4.257128564282141,0.8981465546583959,-4.257128564282141,5.155275118940537,8.601630160510013,7.703483605851616,-3.0504263920949555,3.9485729467533512,1.9774758528488743,1.0793292981904785,0.7119009298437089,0.18624562481468698
-4.2471235617808905,0.893702514370707,-4.2471235617808905,5.140826076151598,8.52118701695031,7.627484502579604,-2.994589672620121,3.888292186990828,1.9511782836674252,1.057475769296718,0.7121220063694675,0.18158050800123948
-4.23711855927964,0.8891690151404982,-4.23711855927964,5.126287574420139,8.441169010777893,7.551999995637394,-2.9396059281515594,3.8287749432920575,1.9251804802521715,1.0360114651116734,0.7121477673020828,0.17702124783841533
-4.22711355677839,0.8845465107675972,-4.22711355677839,5.111660067545987,8.361575140491249,7.477028629723652,-2.885467148872488,3.7700136596400853,1.8994769386593457,1.0149304278917486,0.7119808150695375,0.17256569569805968
-4.2171085542771385,0.8798354639611783,-4.2171085542771385,5.096944018238316,8.282404404588881,7.402568940627702,-2.8321653674221565,3.712000831383335,1.8740622395266238,0.9942267755654455,0.7116237226434867,0.16821174131769157
-4.207103551775888,0.8750363462934476,-4.207103551775888,5.082139898069336,8.203655801569294,7.328619455275846,-2.779692658795623,3.654729005089071,1.8489310472755687,0.973894700982121,0.7110790340817188,0.16395731221172882
-4.197098549274638,0.8701496381524363,-4.197098549274638,5.067248187427074,8.125328329930984,7.255178691778547,-2.7280411402434517,3.598190778395888,1.8240781093183571,0.9539284711659208,0.7103492650622849,0.15980037309015138
-4.1870935467733865,0.8651758286939151,-4.1870935467733865,5.052269375467302,8.047420988172444,7.182245159478529,-2.677202971171491,3.542378799865406,1.799498255268702,0.9343224265747869,0.7094369034092711,0.15573892528464395
-4.177088544272136,0.8601154157924317,-4.177088544272136,5.037203960064568,7.969932774792184,7.109817358999752,-2.6271703530406434,3.487285768833075,1.7751863961570118,0.9150709803645801,0.708344409610359,0.15177100618207262
-4.167083541770886,0.8549689059914716,-4.167083541770886,5.022052447762357,7.8928626882886945,7.037893782297223,-2.577935529266572,3.4329044352580436,1.751137523649752,0.8961686176582804,0.7070742173262496,0.14789468866522193
-4.1570785392696346,0.8497368144527543,-4.1570785392696346,5.006815353722389,7.81620972716047,6.966472912707716,-2.5294907851194823,3.3792275995722365,1.72734670927301,0.8776098948202556,0.7056287338919931,0.1441080805607612
-4.147073536768384,0.8444196649046676,-4.147073536768384,4.991493201673052,7.73997288990602,6.895553225001352,-2.4818284476238572,3.326248112528525,1.7038091036402632,0.8593894387355956,0.7040103408103512,0.1404093240943164
-4.137068534267134,0.8390179895898401,-4.137068534267134,4.976086523856974,7.664151175023842,6.825133185434002,-2.4349408854582117,3.2739588750480517,1.6805199356842913,0.8415019460944512,0.7022213942372119,0.13679659535262823
-4.1270635317658835,0.8335323292118657,-4.1270635317658835,4.960595860977749,7.588743581012429,6.755211251800564,-2.388820508854839,3.222352838066705,1.6574745118932919,0.8239421826814262,0.7002642254591873,0.1332681037526784
-4.117058529264632,0.827963232881179,-4.117058529264632,4.945021762145811,7.513749106370277,6.685785873489098,-2.343459769499569,3.171423002380748,1.634668215551132,0.806704982669953,0.6981411413634331,0.12982209151774593
-4.107053526763382,0.8223112580600914,-4.107053526763382,4.929364784823473,7.439166749595895,6.616855491535803,-2.298851160431509,3.1211624184916005,1.6120965059817864,0.789785247921695,0.6958544248998065,0.1264568331602849
-4.0970485242621315,0.816576970506987,-4.0970485242621315,4.913625494769119,7.364995509187777,6.54841853868079,-2.2549872159427924,3.0715641864497796,1.5897549177978596,0.7731779472908726,0.6934063355353768,0.12317063497161018
-4.08704352176088,0.8107609442196912,-4.08704352176088,4.897804465980571,7.291234383644416,6.480473439424725,-2.2118605114783287,3.0226214556980198,1.5676390601532826,0.7568781159335913,0.6907991097014251,0.11996183451826614
-4.07703851925963,0.8048637613780169,-4.07703851925963,4.881902280637647,7.217882371464321,6.413018610086304,-2.1694636635355655,2.9743274249135823,1.545744616000114,0.7408808546220972,0.6880349612329735,0.11682880014504338
-4.0670335167583795,0.7988860122854842,-4.0670335167583795,4.865919529043864,7.144938471145985,6.346052458860501,-2.1277893295642274,2.9266753418497116,1.5240673413494408,0.7251813290639566,0.6851160818009235,0.11376993048456063
-4.057028514257128,0.7928282953102339,-4.057028514257128,4.849856809567362,7.072401681187904,6.2795733858776694,-2.086830207866054,2.8796585031762882,1.5026030645363977,0.7097747692261638,0.6820446413368969,0.110783653973337
-4.047023511755878,0.786691216825133,-4.047023511755878,4.833714728581011,7.000271000088583,6.21357978326345,-2.046579037494583,2.833270254319716,1.4813476854892604,0.6946564686641274,0.6788227884508113,0.10786842837432165
-4.037018509254628,0.7804753911470733,-4.037018509254628,4.817493900401701,6.928545426346519,6.148070035199446,-2.007028598154866,2.7875039893019395,1.4602971750026232,0.6798217838555499,0.6754526508413145,0.10502274030575887
-4.027013506753377,0.7741814404754815,-4.027013506753377,4.801194947228859,6.85722395846021,6.083042517984729,-1.9681717101032312,2.7423531505787127,1.4394475740146526,0.6652661335391711,0.6719363356991148,0.10224510477636672
-4.017008504252126,0.7678099948300362,-4.017008504252126,4.784818499082162,6.786305594928151,6.018495600098115,-1.9300012340470358,2.697811228877072,1.4187949928883796,0.6509849980583434,0.6682759301032775,0.09953406472675874
-4.007003501750876,0.7613616919876055,-4.007003501750876,4.7683651937384814,6.715789334248849,5.954427642261243,-1.892510071044419,2.6538717630320243,1.3983356106970728,0.6369739187094673,0.6644735014105974,0.09688819057700815
-3.9969984992496252,0.7548371774184032,-3.9969984992496252,4.751835676668028,6.645674174920797,5.890836997502394,-1.8556911624040344,2.6105283398224377,1.3780656745136213,0.6232284970952181,0.6605310976380744,0.09430607978032879
-3.986993496748374,0.7482371042213787,-3.986993496748374,4.735230600969753,6.575959115442487,5.827722011221108,-1.8195374895848193,2.567774593806198,1.3579814987039542,0.6097443944825756,0.6564507478385809,0.09178635638279775
-3.9769884942471236,0.7415621330588444,-3.9769884942471236,4.718550627305968,6.5066431543124335,5.7650810212535895,-1.784042074095737,2.5256042071545814,1.3380794642245046,0.5965173311656602,0.6522344624698161,0.08932767058902835
-3.9669834917458733,0.7348129320903406,-3.9669834917458733,4.701796423836214,6.437725290029128,5.7029123579387875,-1.7491979773955144,2.484010909485855,1.3183560179236395,0.583543085833299,0.6478842337565661,0.08692869833377448
-3.956978489244623,0.7279901769057551,-3.956978489244623,4.684968666150378,6.369204521091067,5.641214344185312,-1.7149983007924199,2.442988477698175,1.298807671847109,0.570817494941354,0.6434020360463722,0.08458814085938282
-3.9469734867433717,0.7210945504576962,-3.9469734867433717,4.668068037201068,6.301079845996747,5.579985295539051,-1.6814361853439754,2.4025307358016716,1.2794310025475104,0.5583364520898142,0.6387898261587088,0.08230472429898739
-3.9369684842421213,0.7141267429931325,-3.9369684842421213,4.6510952272352535,6.233350263244673,5.519223520251541,-1.6485048117567445,2.362631554749877,1.2602226503976834,0.5460959074045509,0.6340495437276492,0.08007719926548329
